Date,_Open,_High,_Low,_Close,_Volume,SMA D-4,SMA D-3,SMA D-2,SMA D-1,SMA D-0,RSI D-4,RSI D-3,RSI D-2,RSI D-1,RSI D-0,AO D-4,AO D-3,AO D-2,AO D-1,AO D-0,MACD D-4,MACD D-3,MACD D-2,MACD D-1,MACD D-0,ADX D-4,ADX D-3,ADX D-2,ADX D-1,ADX D-0,BB D-4,BB D-3,BB D-2,BB D-1,BB D-0,Ichimoku D-4,Ichimoku D-3,Ichimoku D-2,Ichimoku D-1,Ichimoku D-0,pSAR_ind D-4,pSAR_ind D-3,pSAR_ind D-2,pSAR_ind D-1,pSAR_ind D-0,Aleatory D-4,Aleatory D-3,Aleatory D-2,Aleatory D-1,Aleatory D-0,Trend
2017-06-06,24.299999237060547,24.299999237060547,23.010000228881836,23.469999313354492,342600,0.0,0.0,0.0,0.0,0,42.495478237595684,40.34334574228948,38.927939077459826,37.94643244877193,36.388136050691266,0.4935586817124289,0.20835283503812718,-0.22297085593728383,-0.64244125590605,-0.9502941692576705,-0.09281429110460382,-0.16639431487325113,-0.19449760028531934,-0.17431143740360183,-0.16089545546530187,-1.0,-1.0,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0,-0.9000005722045898,-0.9000005722045898,-0.8600006103515625,-0.7100000381469727,-0.43000030517578125,-0.11481063267426797,-0.13942675309834004,-0.14624695514606487,-0.14276006379143816,-0.1249661057688278,1.0,1.0,1.0,1.0,1,0
2017-06-07,24.0,24.0,23.360000610351562,23.56999969482422,415100,0.0,0.0,0.0,0.0,0,40.34334574228948,38.927939077459826,37.94643244877193,36.388136050691266,55.70470142308711,0.20835283503812718,-0.22297085593728383,-0.64244125590605,-0.9502941692576705,-1.085852852989646,-0.16639431487325113,-0.19449760028531934,-0.17431143740360183,-0.16089545546530187,-0.13738131124820324,-1.0,-1.0,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0,-0.9000005722045898,-0.8600006103515625,-0.7100000381469727,-0.43000030517578125,-0.4849996566772461,-0.13942675309834004,-0.14624695514606487,-0.14276006379143816,-0.1249661057688278,-0.1060031803489421,1.0,1.0,1.0,1.0,1,0
2017-06-08,23.56999969482422,23.56999969482422,22.799999237060547,22.899999618530273,208700,0.0,0.0,0.0,0.0,0,38.927939077459826,37.94643244877193,36.388136050691266,55.70470142308711,49.36224232237265,-0.22297085593728383,-0.64244125590605,-0.9502941692576705,-1.085852852989646,-1.1493530161240493,-0.19449760028531934,-0.17431143740360183,-0.16089545546530187,-0.13738131124820324,-0.15759699539910169,-1.0,-1.0,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0,-0.8600006103515625,-0.7100000381469727,-0.43000030517578125,-0.4849996566772461,-0.5850000381469727,-0.14624695514606487,-0.14276006379143816,-0.1249661057688278,-0.1060031803489421,-0.1299443854509338,1.0,1.0,1.0,1.0,1,0
2017-06-09,23.190000534057617,23.25,22.850000381469727,23.149999618530273,148500,0.0,0.0,0.0,0.0,0,37.94643244877193,36.388136050691266,55.70470142308711,49.36224232237265,56.51576807160748,-0.64244125590605,-0.9502941692576705,-1.085852852989646,-1.1493530161240493,-1.1528823628145126,-0.17431143740360183,-0.16089545546530187,-0.13738131124820324,-0.15759699539910169,-0.14509049820322134,-1.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0,-0.7100000381469727,-0.43000030517578125,-0.4849996566772461,-0.5850000381469727,-0.5850000381469727,-0.14276006379143816,-0.1249661057688278,-0.1060031803489421,-0.1299443854509338,-0.12287735437158072,1.0,1.0,1.0,1.0,1,0
2017-06-12,23.239999771118164,23.309999465942383,22.700000762939453,22.700000762939453,259600,0.0,0.0,0.0,0.0,0,36.388136050691266,55.70470142308711,49.36224232237265,56.51576807160748,54.35356213806289,-0.9502941692576705,-1.085852852989646,-1.1493530161240493,-1.1528823628145126,-1.154852934444655,-0.16089545546530187,-0.13738131124820324,-0.15759699539910169,-0.14509049820322134,-0.15707158396684007,-1.0,-1.0,-1.0,1.0,0,0.0,0.0,0.0,0.0,0,-0.43000030517578125,-0.4849996566772461,-0.5850000381469727,-0.5850000381469727,-0.6850004196166992,-0.1249661057688278,-0.1060031803489421,-0.1299443854509338,-0.12287735437158072,-0.128419294796624,1.0,1.0,1.0,1.0,1,0
2017-06-13,22.799999237060547,23.719999313354492,22.299999237060547,23.350000381469727,266900,0.0,0.0,0.0,0.0,0,55.70470142308711,49.36224232237265,56.51576807160748,54.35356213806289,45.253159877217406,-1.085852852989646,-1.1493530161240493,-1.1528823628145126,-1.154852934444655,-1.2520882943097291,-0.13738131124820324,-0.15759699539910169,-0.14509049820322134,-0.15707158396684007,-0.11321561327903895,-1.0,-1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,-0.4849996566772461,-0.5850000381469727,-0.5850000381469727,-0.6850004196166992,-1.010000228881836,-0.1060031803489421,-0.1299443854509338,-0.12287735437158072,-0.128419294796624,-0.13863885105194879,1.0,1.0,1.0,1.0,1,0
2017-06-14,23.350000381469727,23.559999465942383,22.709999084472656,22.899999618530273,191600,0.0,0.0,0.0,0.0,0,49.36224232237265,56.51576807160748,54.35356213806289,45.253159877217406,30.303016909448516,-1.1493530161240493,-1.1528823628145126,-1.154852934444655,-1.2520882943097291,-1.334176736719467,-0.15759699539910169,-0.14509049820322134,-0.15707158396684007,-0.11321561327903895,-0.10660247306314863,-1.0,1.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,-0.5850000381469727,-0.5850000381469727,-0.6850004196166992,-1.010000228881836,-1.010000228881836,-0.1299443854509338,-0.12287735437158072,-0.128419294796624,-0.13863885105194879,-0.1201254620257002,1.0,1.0,1.0,1.0,1,0
2017-06-15,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,0,0.0,0.0,0.0,0.0,0,56.51576807160748,54.35356213806289,45.253159877217406,30.303016909448516,29.038118239686895,-1.1528823628145126,-1.154852934444655,-1.2520882943097291,-1.334176736719467,-1.3722061045029577,-0.14509049820322134,-0.15707158396684007,-0.11321561327903895,-0.10660247306314863,-0.09471812320481116,1.0,0.0,0.0,-1.0,-1,0.0,0.0,0.0,0.0,0,-0.5850000381469727,-0.6850004196166992,-1.010000228881836,-1.010000228881836,-1.010000228881836,-0.12287735437158072,-0.128419294796624,-0.13863885105194879,-0.1201254620257002,-0.10856135745877345,1.0,1.0,1.0,1.0,1,0
2017-06-16,22.649999618530273,23.0,22.530000686645508,22.56999969482422,74400,0.0,0.0,0.0,0.0,0,54.35356213806289,45.253159877217406,30.303016909448516,29.038118239686895,27.397266090150964,-1.154852934444655,-1.2520882943097291,-1.334176736719467,-1.3722061045029577,-1.3958237423616318,-0.15707158396684007,-0.11321561327903895,-0.10660247306314863,-0.09471812320481116,-0.10099682094905876,0.0,0.0,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0,-0.6850004196166992,-1.010000228881836,-1.010000228881836,-1.010000228881836,-1.010000228881836,-0.128419294796624,-0.13863885105194879,-0.1201254620257002,-0.10856135745877345,-0.12329343849856456,1.0,1.0,1.0,1.0,1,0
2017-06-19,22.420000076293945,22.700000762939453,22.3700008392334,22.600000381469727,244800,0.0,0.0,0.0,0.0,0,45.253159877217406,30.303016909448516,29.038118239686895,27.397266090150964,29.582585048331012,-1.2520882943097291,-1.334176736719467,-1.3722061045029577,-1.3958237423616318,-1.4221765686483963,-0.11321561327903895,-0.10660247306314863,-0.09471812320481116,-0.10099682094905876,-0.09512603523301555,0.0,-1.0,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0,-1.010000228881836,-1.010000228881836,-1.010000228881836,-1.010000228881836,-1.1599998474121094,-0.13863885105194879,-0.1201254620257002,-0.10856135745877345,-0.12329343849856456,-0.12702999926499525,1.0,1.0,1.0,1.0,1,0
