Date,_Open,_High,_Low,_Close,_Volume
2000-01-03,729.2626953125,729.2626953125,729.2626953125,729.2626953125,3600
2000-01-04,724.5624389648438,741.0273470929271,724.5624389648438,724.5624389648438,7560
2000-01-05,724.5624389648438,724.5624389648438,724.5624389648438,724.5624389648438,0
2000-01-06,705.740234375,705.740234375,705.740234375,705.740234375,23400
2000-01-07,705.740234375,705.740234375,705.740234375,705.740234375,49320
2000-01-10,823.3590328683578,823.3590328683578,776.3143920898438,776.3143920898438,74520
2000-01-11,776.3143920898438,776.3143920898438,776.3143920898438,776.3143920898438,0
2000-01-12,776.3143920898438,776.3143920898438,776.3143920898438,776.3143920898438,0
2000-01-13,776.3143920898438,776.3143920898438,776.3143920898438,776.3143920898438,0
2000-01-14,776.3143920898438,776.3143920898438,776.3143920898438,776.3143920898438,0
2000-01-17,776.3143920898438,776.3143920898438,776.3143920898438,776.3143920898438,0
2000-01-18,776.3143920898438,776.3143920898438,776.3143920898438,776.3143920898438,0
2000-01-19,741.0273370425093,764.5496826171875,741.0273370425093,764.5496826171875,144000
2000-01-20,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-21,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-24,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-25,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-26,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-27,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-28,764.5496826171875,764.5496826171875,764.5496826171875,764.5496826171875,0
2000-01-31,693.9757080078125,693.9757080078125,693.9757080078125,693.9757080078125,72000
2000-02-01,646.9309692382812,646.9309692382812,646.9309692382812,646.9309692382812,360
2000-02-02,646.9309692382812,646.9309692382812,646.9309692382812,646.9309692382812,0
2000-02-03,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,72720
2000-02-04,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-07,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-08,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,60480
2000-02-09,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-10,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-11,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-14,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-15,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-16,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-17,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-18,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-21,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-22,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-23,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-24,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-25,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-28,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-02-29,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-03-01,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-03-02,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-03-03,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-03-06,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
2000-03-07,682.2179565429688,682.2179565429688,682.2179565429688,682.2179565429688,0
