Date,_Open,_High,_Low,_Close,_Volume
2017-07-20,12.80371482063827,12.880794171959407,12.29841757687598,12.760892868041992,34318500
2017-07-21,12.889359545345783,12.915052391832797,12.735200832901986,12.846537590026855,4515000
2017-07-24,12.889361092013196,13.01782615662437,12.846539131555819,12.975004196166992,4833300
2017-07-25,12.940747218207445,13.18911361694336,12.855104111227364,13.18911361694336,5926300
2017-07-26,13.231935360307832,13.240499915892705,12.932183265686035,12.932183265686035,9220500
2017-07-27,13.000696648947299,13.052082343290785,12.889359888855237,12.966439247131348,2439800
2017-07-28,12.966438901567683,13.000696302470654,12.803715634707926,12.846537590026855,2768600
2017-07-31,12.846537932395076,13.094904299750945,12.795151421290706,12.966439247131348,5118800
2017-08-01,13.026388657518346,13.180547364146285,12.940744750111529,13.060646057128906,2329900
2017-08-02,13.060646451812888,13.12916125310448,12.975002541817968,13.06921100616455,1489400
2017-08-03,13.04351694894321,13.12059630225718,12.932181012779512,13.060646057128906,2652900
2017-08-04,13.060646651367334,13.103468607019073,12.62386417388916,12.62386417388916,7918900
2017-08-07,12.760894250956422,12.786587915355131,12.358369976507454,12.589607238769531,3439400
2017-08-08,12.589607219626535,12.666686579183658,12.418320207700091,12.521092414855957,2644800
2017-08-09,12.54678539119018,12.555349946064604,12.21277591869676,12.366933822631836,3586900
2017-08-10,12.375497353211426,12.43544841560945,12.075745308264658,12.409754753112793,3139900
2017-08-11,12.529658396933792,13.04351949124859,12.529658396933792,13.009262084960938,6112400
2017-08-14,13.052083776830363,13.052083776830363,12.880796748937769,12.932183265686035,2167500
2017-08-15,12.915053384456476,13.000697301676745,12.786588325387001,12.98356819152832,1441600
2017-08-16,12.983567215863651,12.99213177029427,12.769458255663364,12.91505241394043,1747400
2017-08-17,12.915054206668422,12.915054206668422,12.71807432798676,12.752331733703613,5984100
2017-08-18,12.829406977344142,12.8465360841682,12.615298042608005,12.675249099731445,1360800
2017-08-21,12.675251515521428,12.709508918937933,12.264161857762419,12.461142539978027,1474400
2017-08-22,12.546784823932967,12.68381524544568,12.375497817993164,12.375497817993164,2691500
2017-08-23,12.478269124371696,12.80371482063827,12.3669323743257,12.760892868041992,1056400
2017-08-24,12.7608935369066,13.180547714233398,12.7608935369066,13.180547714233398,2184200
2017-08-25,13.146291356191457,13.24906356590252,12.932182381769843,13.206241607666016,1834100
2017-08-28,13.591637572527661,13.994162672370896,13.531687321166661,13.771489143371582,8039100
2017-08-29,13.771489435767315,14.328172453324154,13.702974627968347,14.071242332458496,6850600
2017-08-30,14.13119226694107,14.345301240682602,13.702974319458008,13.702974319458008,5597400
2017-08-31,13.360399773790549,13.574508739288726,13.154854546174027,13.531686782836914,9121700
2017-09-01,13.660152889628606,13.865698133107703,13.531687827119999,13.557380676269531,3249200
2017-09-04,13.591636469273025,13.951340398524048,13.591636469273025,13.788617134094238,1843600
2017-09-05,13.891389646093584,13.994162672370896,13.67728148883845,13.771489143371582,3744800
2017-09-06,13.934213002489898,13.934213002489898,13.531687885849138,13.831439971923828,1988900
2017-09-07,13.831439971923828,13.831439971923828,13.831439971923828,13.831439971923828,0
2017-09-08,13.7457951234886,13.994162311024558,13.668716580912255,13.899953842163086,2589800
2017-09-11,13.994159507355645,14.44807101767779,13.90851561041467,14.30247688293457,5689800
2017-09-12,14.14832211946883,14.413816803456864,14.045549087929185,14.216836929321289,1326900
2017-09-13,14.225399883695703,14.293914685836922,14.062676616039656,14.114062309265137,1180400
2017-09-14,14.11406330852631,14.251092922510306,13.899954332486088,14.088371276855469,804500
2017-09-15,14.045549817377749,14.259658813476562,13.959905892233824,14.259658813476562,3090200
2017-09-18,14.293915719786213,14.38812255859375,13.925648019067891,14.38812255859375,3483400
2017-09-19,14.430945020583364,14.62792488251986,14.054112772971335,14.49089527130127,4705900
2017-09-20,14.508021750372542,14.593665650234971,14.242525497446856,14.516586303710938,2388300
2017-09-21,14.559408910724054,14.559408910724054,14.139755555790492,14.53371524810791,1408100
2017-09-22,14.499460632382977,14.533717220331429,13.882825714091743,14.03698444366455,8837200
2017-09-25,14.191141191003949,14.191141191003949,13.446042130079846,13.737231254577637,2944300
2017-09-26,13.754358916941984,13.9855969821546,13.617329315376367,13.788617134094238,5143100
2017-09-27,13.959902630817854,13.959902630817854,13.531685555424477,13.617328643798828,753800
2017-09-28,13.625896433378028,13.70297580295139,13.154856476799372,13.488866806030273,2144400
2017-09-29,13.488863869541783,13.617328913023565,13.163418167059,13.283319473266602,1929100
2017-10-02,13.2833206070688,13.2833206070688,13.01782512664795,13.01782512664795,2059400
2017-10-03,13.034954664839164,13.257627378752504,12.889360496072216,13.163419723510742,3692200
2017-10-04,13.231931231260495,13.480297548391857,13.171980994395907,13.446040153503418,1588500
2017-10-05,13.497427861435074,13.959902325412653,13.497427861435074,13.720101356506348,2847300
2017-10-06,13.72010233331143,13.84000282630092,13.583071914984963,13.788617134094238,3011400
2017-10-09,13.69441145463378,13.805749049492759,13.617332083892038,13.745797157287598,4946400
2017-10-10,13.745795331610687,13.942776827078202,13.711538745565349,13.857132911682129,3667200
2017-10-11,13.848568486943122,13.951341513088664,13.617330403257029,13.702974319458008,877900
2017-10-12,13.702974319458008,13.702974319458008,13.702974319458008,13.702974319458008,0
2017-10-13,13.780053926554015,14.071242266719702,13.71153911907514,13.7971830368042,3129000
2017-10-16,13.865697232220269,14.019855950623295,13.46317214347953,13.514557838439941,1823800
2017-10-17,13.574509910243314,13.694410418538098,13.291886116747103,13.334707260131836,1353700
2017-10-18,13.471736463689215,14.04554858836525,13.360400514209623,13.959904670715332,5377700
2017-10-19,13.908519744873047,14.045549367303563,13.591638538812234,13.908519744873047,2790700
2017-10-20,13.908517532992132,14.216834951189844,13.874260949593326,14.011290550231934,1421500
2017-10-23,14.011290834646912,14.13119132925913,13.634458608480587,13.84000301361084,2520800
2017-10-24,13.84000222336946,13.977031818965463,13.685843519943546,13.82287311553955,886900
2017-10-25,13.822874482825844,14.08837077988603,13.720103092724049,13.899953842163086,1122400
2017-10-26,13.99416288736321,14.045548584530387,13.720103657775784,13.728668212890625,1085500
2017-10-27,13.745796231247109,14.045549137990719,13.548816356409452,13.88282585144043,1335700
2017-10-30,13.882826506512918,13.882826506512918,13.55738155157788,13.600203514099121,1697500
2017-10-31,13.685845227060794,14.105498620109636,13.488865363011268,13.771489143371582,1855100
2017-11-01,13.780051979486412,13.942775236827279,13.6601506749595,13.82287311553955,1532500
2017-11-02,13.82287311553955,13.82287311553955,13.82287311553955,13.82287311553955,0
2017-11-03,13.745796304311822,14.345302120985668,13.745796304311822,13.994163513183594,2754800
2017-11-06,13.917083541511767,14.045548601344425,13.7971830368042,13.7971830368042,1725800
2017-11-07,13.762924040859284,13.925647312023992,13.50599393567018,13.531686782836914,3695400
2017-11-08,13.591635501614093,13.814308179924573,13.488863307756764,13.720101356506348,1189100
2017-11-09,13.702972912397541,13.702972912397541,12.949309304204377,13.060646057128906,4478800
2017-11-10,13.069209572316367,13.231932003341093,12.640991702844094,12.675249099731445,2507400
2017-11-13,12.726637288416143,12.812281205850326,12.255598192810918,12.418320655822754,8689400
2017-11-14,12.649558742838492,12.74376639860735,12.37549869710566,12.418320655822754,10410200
2017-11-15,12.418320655822754,12.418320655822754,12.418320655822754,12.418320655822754,0
2017-11-16,12.503964068718062,12.726636774892356,12.435449264239681,12.632429122924805,5124400
2017-11-17,12.692379446081667,12.803716208193372,12.521092433894776,12.589607238769531,4863100
